starttime	seconds	ctime	dtime	ttime	wait
Sun Aug 29 18:23:05 2021	1630228985	0	6699	6699	4655
Sun Aug 29 18:22:47 2021	1630228967	0	6701	6701	5732
Sun Aug 29 18:23:07 2021	1630228987	0	6702	6703	6628
Sun Aug 29 18:23:22 2021	1630229002	0	6710	6710	6560
Sun Aug 29 18:22:17 2021	1630228937	0	6710	6711	6630
Sun Aug 29 18:23:19 2021	1630228999	0	6712	6712	6623
Sun Aug 29 18:23:21 2021	1630229001	0	6715	6715	5936
Sun Aug 29 18:22:33 2021	1630228953	0	6717	6717	6353
Sun Aug 29 18:22:17 2021	1630228937	0	6720	6720	5963
Sun Aug 29 18:23:13 2021	1630228993	1	6720	6721	4715
Sun Aug 29 18:23:08 2021	1630228988	0	6724	6724	5551
Sun Aug 29 18:23:21 2021	1630229001	0	6724	6724	5990
Sun Aug 29 18:22:33 2021	1630228953	0	6731	6731	6280
Sun Aug 29 18:22:44 2021	1630228964	0	6731	6731	6669
Sun Aug 29 18:23:29 2021	1630229009	0	6732	6732	6632
Sun Aug 29 18:22:13 2021	1630228933	0	6734	6735	6191
Sun Aug 29 18:23:21 2021	1630229001	0	6737	6737	5186
Sun Aug 29 18:23:24 2021	1630229004	0	6739	6739	5169
Sun Aug 29 18:23:05 2021	1630228985	0	6742	6743	6040
Sun Aug 29 18:22:15 2021	1630228935	0	6743	6743	5848
Sun Aug 29 18:22:35 2021	1630228955	0	6751	6751	6694
Sun Aug 29 18:23:28 2021	1630229008	0	6754	6754	4781
Sun Aug 29 18:23:09 2021	1630228989	0	6756	6756	5520
Sun Aug 29 18:22:10 2021	1630228930	2	6761	6762	6342
Sun Aug 29 18:22:47 2021	1630228967	0	6770	6770	5841
Sun Aug 29 18:22:19 2021	1630228939	0	6770	6771	6228
Sun Aug 29 18:23:05 2021	1630228985	0	6772	6772	5765
Sun Aug 29 18:22:28 2021	1630228948	0	6777	6777	6342
Sun Aug 29 18:24:05 2021	1630229045	0	6778	6779	6659
Sun Aug 29 18:23:48 2021	1630229028	0	6780	6780	4721
Sun Aug 29 18:23:02 2021	1630228982	0	6781	6781	4538
Sun Aug 29 18:23:45 2021	1630229025	0	6783	6783	6732
Sun Aug 29 18:23:56 2021	1630229036	0	6785	6785	4814
Sun Aug 29 18:23:51 2021	1630229031	0	6788	6789	5962
Sun Aug 29 18:23:57 2021	1630229037	0	6789	6790	6491
Sun Aug 29 18:23:31 2021	1630229011	0	6791	6791	5892
Sun Aug 29 18:22:18 2021	1630228938	0	6792	6792	5991
Sun Aug 29 18:22:13 2021	1630228933	0	6801	6801	5540
Sun Aug 29 18:23:32 2021	1630229012	0	6805	6806	6256
Sun Aug 29 18:22:45 2021	1630228965	0	6806	6806	5106
Sun Aug 29 18:23:18 2021	1630228998	0	6807	6807	4782
Sun Aug 29 18:24:17 2021	1630229057	0	6814	6814	6187
Sun Aug 29 18:23:29 2021	1630229009	0	6815	6815	6664
Sun Aug 29 18:23:57 2021	1630229037	0	6828	6828	6539
Sun Aug 29 18:23:02 2021	1630228982	0	6829	6829	6191
Sun Aug 29 18:23:36 2021	1630229016	0	6829	6829	6341
Sun Aug 29 18:23:38 2021	1630229018	0	6832	6832	5900
Sun Aug 29 18:23:20 2021	1630229000	0	6833	6833	5750
Sun Aug 29 18:23:20 2021	1630229000	0	6840	6840	5407
Sun Aug 29 18:22:45 2021	1630228965	0	6844	6844	6517
Sun Aug 29 18:22:34 2021	1630228954	0	6844	6845	5684
Sun Aug 29 18:23:53 2021	1630229033	0	6845	6845	6343
Sun Aug 29 18:22:27 2021	1630228947	0	6846	6846	6776
Sun Aug 29 18:23:48 2021	1630229028	0	6852	6852	6700
Sun Aug 29 18:23:00 2021	1630228980	0	6853	6853	6445
Sun Aug 29 18:23:42 2021	1630229022	0	6858	6858	4925
Sun Aug 29 18:22:10 2021	1630228930	2	6859	6861	4354
Sun Aug 29 18:22:10 2021	1630228930	2	6860	6861	4930
Sun Aug 29 18:23:06 2021	1630228986	0	6866	6866	6070
Sun Aug 29 18:22:10 2021	1630228930	6	6860	6866	4904
Sun Aug 29 18:23:00 2021	1630228980	4	6865	6869	6347
Sun Aug 29 18:22:34 2021	1630228954	0	6870	6870	5931
Sun Aug 29 18:22:34 2021	1630228954	0	6872	6872	6317
Sun Aug 29 18:23:04 2021	1630228984	0	6878	6878	5354
Sun Aug 29 18:23:50 2021	1630229030	0	6891	6891	6831
Sun Aug 29 18:22:26 2021	1630228946	0	6894	6894	6125
Sun Aug 29 18:22:26 2021	1630228946	0	6895	6895	5591
Sun Aug 29 18:22:24 2021	1630228944	0	6895	6895	6351
Sun Aug 29 18:23:30 2021	1630229010	0	6898	6898	6457
Sun Aug 29 18:22:46 2021	1630228966	0	6898	6899	6225
Sun Aug 29 18:22:26 2021	1630228946	0	6899	6900	6748
Sun Aug 29 18:22:34 2021	1630228954	0	6900	6900	5026
Sun Aug 29 18:22:50 2021	1630228970	0	6900	6901	4408
Sun Aug 29 18:23:44 2021	1630229024	0	6901	6901	5665
Sun Aug 29 18:22:41 2021	1630228961	0	6903	6903	6718
Sun Aug 29 18:22:44 2021	1630228964	0	6904	6904	5972
Sun Aug 29 18:23:05 2021	1630228985	0	6905	6905	6753
Sun Aug 29 18:22:10 2021	1630228930	6	6903	6909	6719
Sun Aug 29 18:23:49 2021	1630229029	0	6911	6911	6414
Sun Aug 29 18:22:46 2021	1630228966	0	6913	6913	5135
Sun Aug 29 18:23:20 2021	1630229000	0	6917	6917	4949
Sun Aug 29 18:23:46 2021	1630229026	0	6917	6917	5332
Sun Aug 29 18:23:02 2021	1630228982	0	6918	6918	6292
Sun Aug 29 18:22:17 2021	1630228937	0	6932	6932	6792
Sun Aug 29 18:23:35 2021	1630229015	0	6933	6933	6093
Sun Aug 29 18:23:30 2021	1630229010	0	6936	6937	6602
Sun Aug 29 18:23:23 2021	1630229003	0	6942	6942	6753
Sun Aug 29 18:22:47 2021	1630228967	0	6943	6943	6883
Sun Aug 29 18:23:43 2021	1630229023	0	6945	6945	5560
Sun Aug 29 18:23:54 2021	1630229034	1	6946	6946	5626
Sun Aug 29 18:22:33 2021	1630228953	0	6948	6949	5806
Sun Aug 29 18:23:54 2021	1630229034	1	6951	6951	6028
Sun Aug 29 18:23:54 2021	1630229034	0	6954	6954	5436
Sun Aug 29 18:23:08 2021	1630228988	0	6955	6955	5811
Sun Aug 29 18:23:05 2021	1630228985	0	6955	6955	6650
Sun Aug 29 18:23:24 2021	1630229004	0	6965	6965	6730
Sun Aug 29 18:24:04 2021	1630229044	0	6970	6970	5700
Sun Aug 29 18:24:14 2021	1630229054	0	6972	6973	6221
Sun Aug 29 18:24:16 2021	1630229056	0	6975	6976	5959
Sun Aug 29 18:23:43 2021	1630229023	1	6983	6984	6169
Sun Aug 29 18:23:36 2021	1630229016	0	6987	6988	6595
Sun Aug 29 18:22:40 2021	1630228960	0	6994	6994	6048
Sun Aug 29 18:23:12 2021	1630228992	0	6998	6999	5962
Sun Aug 29 18:22:22 2021	1630228942	0	7003	7003	5875
Sun Aug 29 18:22:27 2021	1630228947	0	7008	7008	6079
Sun Aug 29 18:23:29 2021	1630229009	0	7011	7011	6156
Sun Aug 29 18:23:06 2021	1630228986	0	7015	7015	5258
Sun Aug 29 18:22:44 2021	1630228964	0	7017	7017	6110
Sun Aug 29 18:23:52 2021	1630229032	0	7019	7019	6521
Sun Aug 29 18:23:54 2021	1630229034	0	7019	7020	5660
Sun Aug 29 18:23:31 2021	1630229011	0	7029	7029	6075
Sun Aug 29 18:22:34 2021	1630228954	0	7032	7032	6459
Sun Aug 29 18:23:06 2021	1630228986	0	7037	7037	6480
Sun Aug 29 18:24:15 2021	1630229055	0	7037	7037	6935
Sun Aug 29 18:22:58 2021	1630228978	0	7038	7039	6857
Sun Aug 29 18:23:30 2021	1630229010	0	7043	7043	6657
Sun Aug 29 18:24:16 2021	1630229056	0	7045	7045	6226
Sun Aug 29 18:24:12 2021	1630229052	0	7049	7049	6978
Sun Aug 29 18:23:59 2021	1630229039	0	7052	7052	6279
Sun Aug 29 18:22:34 2021	1630228954	0	7053	7053	7018
Sun Aug 29 18:24:16 2021	1630229056	0	7062	7062	5952
Sun Aug 29 18:23:43 2021	1630229023	0	7063	7063	6529
Sun Aug 29 18:22:18 2021	1630228938	0	7065	7065	6362
Sun Aug 29 18:23:53 2021	1630229033	0	7067	7067	5948
Sun Aug 29 18:24:12 2021	1630229052	0	7071	7071	6163
Sun Aug 29 18:23:23 2021	1630229003	0	7072	7072	6405
Sun Aug 29 18:23:57 2021	1630229037	0	7074	7074	5994
Sun Aug 29 18:23:03 2021	1630228983	0	7076	7076	6455
Sun Aug 29 18:23:36 2021	1630229016	0	7081	7081	6881
Sun Aug 29 18:23:54 2021	1630229034	0	7087	7088	6967
Sun Aug 29 18:23:49 2021	1630229029	0	7091	7091	6506
Sun Aug 29 18:23:11 2021	1630228991	0	7091	7092	7025
Sun Aug 29 18:22:33 2021	1630228953	0	7092	7092	4654
Sun Aug 29 18:22:41 2021	1630228961	0	7099	7099	6376
Sun Aug 29 18:22:21 2021	1630228941	0	7099	7099	6398
Sun Aug 29 18:23:02 2021	1630228982	0	7106	7106	5083
Sun Aug 29 18:22:45 2021	1630228965	0	7111	7111	6372
Sun Aug 29 18:23:00 2021	1630228980	4	7110	7114	6434
Sun Aug 29 18:23:55 2021	1630229035	0	7123	7124	7041
Sun Aug 29 18:22:47 2021	1630228967	0	7124	7125	5593
Sun Aug 29 18:22:41 2021	1630228961	0	7134	7134	6419
Sun Aug 29 18:23:06 2021	1630228986	0	7135	7135	6498
Sun Aug 29 18:23:32 2021	1630229012	0	7141	7141	6028
Sun Aug 29 18:22:58 2021	1630228978	0	7141	7141	6430
Sun Aug 29 18:22:26 2021	1630228946	0	7146	7146	6819
Sun Aug 29 18:22:33 2021	1630228953	0	7146	7146	5731
Sun Aug 29 18:22:47 2021	1630228967	0	7147	7147	6333
Sun Aug 29 18:22:34 2021	1630228954	0	7149	7149	6534
Sun Aug 29 18:24:11 2021	1630229051	0	7174	7174	6338
Sun Aug 29 18:22:44 2021	1630228964	0	7176	7176	6170
Sun Aug 29 18:22:32 2021	1630228952	0	7183	7184	4946
Sun Aug 29 18:22:32 2021	1630228952	0	7185	7186	6087
Sun Aug 29 18:24:16 2021	1630229056	0	7191	7191	6476
Sun Aug 29 18:22:36 2021	1630228956	1	7191	7192	6930
Sun Aug 29 18:23:55 2021	1630229035	0	7195	7195	6094
Sun Aug 29 18:24:16 2021	1630229056	0	7197	7197	6159
Sun Aug 29 18:24:16 2021	1630229056	0	7198	7198	6385
Sun Aug 29 18:23:20 2021	1630229000	0	7202	7202	6351
Sun Aug 29 18:23:06 2021	1630228986	0	7204	7204	5975
Sun Aug 29 18:23:34 2021	1630229014	0	7209	7209	5032
Sun Aug 29 18:23:24 2021	1630229004	0	7211	7211	6194
Sun Aug 29 18:24:16 2021	1630229056	0	7216	7216	6470
Sun Aug 29 18:23:49 2021	1630229029	0	7216	7216	7151
Sun Aug 29 18:23:46 2021	1630229026	1	7217	7218	7085
Sun Aug 29 18:23:18 2021	1630228998	0	7218	7218	6530
Sun Aug 29 18:22:33 2021	1630228953	0	7220	7220	6791
Sun Aug 29 18:22:26 2021	1630228946	0	7220	7221	5154
Sun Aug 29 18:23:05 2021	1630228985	0	7223	7223	6546
Sun Aug 29 18:22:24 2021	1630228944	0	7223	7223	6772
Sun Aug 29 18:22:10 2021	1630228930	2	7225	7227	3903
Sun Aug 29 18:23:33 2021	1630229013	0	7229	7229	7129
Sun Aug 29 18:22:43 2021	1630228963	0	7236	7236	5915
Sun Aug 29 18:23:49 2021	1630229029	0	7237	7237	6528
Sun Aug 29 18:23:42 2021	1630229022	0	7243	7243	5018
Sun Aug 29 18:23:05 2021	1630228985	0	7246	7246	6247
Sun Aug 29 18:23:43 2021	1630229023	1	7251	7252	6646
Sun Aug 29 18:23:22 2021	1630229002	0	7253	7253	6725
Sun Aug 29 18:24:13 2021	1630229053	0	7262	7262	6638
Sun Aug 29 18:23:22 2021	1630229002	0	7265	7265	7051
Sun Aug 29 18:22:21 2021	1630228941	0	7270	7271	5284
Sun Aug 29 18:23:15 2021	1630228995	0	7272	7273	6662
Sun Aug 29 18:24:15 2021	1630229055	0	7283	7283	7134
Sun Aug 29 18:22:10 2021	1630228930	0	7284	7284	4863
Sun Aug 29 18:23:43 2021	1630229023	0	7288	7288	6293
Sun Aug 29 18:23:21 2021	1630229001	0	7288	7288	6640
Sun Aug 29 18:22:16 2021	1630228936	0	7290	7290	6130
Sun Aug 29 18:22:42 2021	1630228962	0	7293	7293	6497
Sun Aug 29 18:22:18 2021	1630228938	0	7309	7309	6502
Sun Aug 29 18:23:20 2021	1630229000	0	7318	7318	6977
Sun Aug 29 18:22:54 2021	1630228974	0	7320	7320	7092
Sun Aug 29 18:23:54 2021	1630229034	0	7321	7321	6406
Sun Aug 29 18:24:13 2021	1630229053	0	7325	7325	6704
Sun Aug 29 18:23:52 2021	1630229032	0	7327	7327	5696
Sun Aug 29 18:22:26 2021	1630228946	0	7332	7333	6230
Sun Aug 29 18:23:52 2021	1630229032	0	7336	7336	4983
Sun Aug 29 18:23:27 2021	1630229007	1	7341	7342	6702
Sun Aug 29 18:22:26 2021	1630228946	0	7347	7347	4817
Sun Aug 29 18:22:11 2021	1630228931	0	7349	7350	6894
Sun Aug 29 18:22:33 2021	1630228953	1	7359	7359	6868
Sun Aug 29 18:23:54 2021	1630229034	0	7360	7361	7294
Sun Aug 29 18:22:43 2021	1630228963	0	7365	7365	5942
Sun Aug 29 18:22:33 2021	1630228953	0	7367	7367	6862
Sun Aug 29 18:24:11 2021	1630229051	0	7370	7370	5457
Sun Aug 29 18:23:12 2021	1630228992	0	7372	7372	5761
Sun Aug 29 18:23:57 2021	1630229037	0	7373	7373	6137
Sun Aug 29 18:23:31 2021	1630229011	0	7374	7374	6822
Sun Aug 29 18:22:10 2021	1630228930	3	7372	7375	3221
Sun Aug 29 18:22:10 2021	1630228930	2	7373	7375	4883
Sun Aug 29 18:23:22 2021	1630229002	0	7375	7375	7006
Sun Aug 29 18:22:10 2021	1630228930	2	7374	7376	5667
Sun Aug 29 18:22:10 2021	1630228930	6	7372	7378	4132
Sun Aug 29 18:22:46 2021	1630228966	0	7380	7380	6531
Sun Aug 29 18:22:10 2021	1630228930	2	7380	7382	4451
Sun Aug 29 18:24:16 2021	1630229056	0	7383	7384	6405
Sun Aug 29 18:22:10 2021	1630228930	2	7382	7384	4427
Sun Aug 29 18:23:19 2021	1630228999	0	7386	7386	6654
Sun Aug 29 18:23:49 2021	1630229029	0	7388	7388	6912
Sun Aug 29 18:22:38 2021	1630228958	0	7393	7393	6653
Sun Aug 29 18:24:12 2021	1630229052	0	7395	7395	7090
Sun Aug 29 18:22:10 2021	1630228930	2	7397	7399	5148
Sun Aug 29 18:22:26 2021	1630228946	0	7399	7399	4628
Sun Aug 29 18:22:10 2021	1630228930	2	7397	7400	5173
Sun Aug 29 18:23:52 2021	1630229032	0	7401	7402	6120
Sun Aug 29 18:23:54 2021	1630229034	1	7407	7407	6087
Sun Aug 29 18:24:14 2021	1630229054	0	7417	7417	6444
Sun Aug 29 18:22:10 2021	1630228930	2	7417	7419	4764
Sun Aug 29 18:24:15 2021	1630229055	0	7419	7419	6589
Sun Aug 29 18:23:13 2021	1630228993	0	7419	7419	7330
Sun Aug 29 18:23:03 2021	1630228983	0	7419	7419	5428
Sun Aug 29 18:22:10 2021	1630228930	3	7418	7421	5205
Sun Aug 29 18:22:10 2021	1630228930	4	7418	7421	5944
Sun Aug 29 18:22:19 2021	1630228939	0	7425	7425	6722
Sun Aug 29 18:22:10 2021	1630228930	2	7425	7427	4296
Sun Aug 29 18:22:10 2021	1630228930	2	7425	7427	5333
Sun Aug 29 18:22:10 2021	1630228930	2	7425	7427	4944
Sun Aug 29 18:22:10 2021	1630228930	2	7425	7428	4950
Sun Aug 29 18:22:10 2021	1630228930	2	7427	7429	4982
Sun Aug 29 18:22:10 2021	1630228930	2	7427	7429	4830
Sun Aug 29 18:22:10 2021	1630228930	3	7427	7429	6206
Sun Aug 29 18:22:10 2021	1630228930	3	7428	7430	5141
Sun Aug 29 18:22:10 2021	1630228930	3	7428	7430	6236
Sun Aug 29 18:22:10 2021	1630228930	6	7426	7432	5923
Sun Aug 29 18:22:10 2021	1630228930	4	7428	7432	6436
Sun Aug 29 18:22:10 2021	1630228930	4	7428	7432	4680
Sun Aug 29 18:22:10 2021	1630228930	4	7428	7432	5959
Sun Aug 29 18:22:10 2021	1630228930	6	7426	7433	3074
Sun Aug 29 18:22:10 2021	1630228930	6	7428	7434	5447
Sun Aug 29 18:22:10 2021	1630228930	6	7429	7435	4465
Sun Aug 29 18:23:18 2021	1630228998	0	7437	7437	7189
Sun Aug 29 18:23:34 2021	1630229014	0	7438	7438	6401
Sun Aug 29 18:23:03 2021	1630228983	0	7439	7439	6546
Sun Aug 29 18:23:01 2021	1630228981	0	7439	7439	6403
Sun Aug 29 18:22:22 2021	1630228942	0	7443	7443	7368
Sun Aug 29 18:23:41 2021	1630229021	0	7445	7445	6077
Sun Aug 29 18:23:52 2021	1630229032	0	7446	7446	5739
Sun Aug 29 18:23:55 2021	1630229035	0	7449	7449	6769
Sun Aug 29 18:23:29 2021	1630229009	0	7451	7451	7360
Sun Aug 29 18:22:33 2021	1630228953	1	7451	7451	5716
Sun Aug 29 18:22:33 2021	1630228953	1	7454	7455	5870
Sun Aug 29 18:22:17 2021	1630228937	0	7459	7459	7302
Sun Aug 29 18:24:12 2021	1630229052	0	7459	7459	7197
Sun Aug 29 18:23:42 2021	1630229022	0	7462	7462	7100
Sun Aug 29 18:22:13 2021	1630228933	0	7463	7463	5803
Sun Aug 29 18:22:26 2021	1630228946	0	7463	7463	6000
Sun Aug 29 18:22:17 2021	1630228937	0	7466	7466	6743
Sun Aug 29 18:22:10 2021	1630228930	3	7467	7469	6948
Sun Aug 29 18:23:45 2021	1630229025	0	7473	7474	6094
Sun Aug 29 18:22:39 2021	1630228959	0	7479	7480	5701
Sun Aug 29 18:22:25 2021	1630228945	0	7481	7482	6230
Sun Aug 29 18:23:15 2021	1630228995	0	7500	7500	6662
Sun Aug 29 18:22:36 2021	1630228956	0	7500	7500	6438
Sun Aug 29 18:22:46 2021	1630228966	0	7511	7512	5637
Sun Aug 29 18:22:10 2021	1630228930	6	7509	7515	6797
Sun Aug 29 18:23:34 2021	1630229014	0	7515	7516	6815
Sun Aug 29 18:22:33 2021	1630228953	1	7516	7517	4269
Sun Aug 29 18:22:17 2021	1630228937	0	7517	7517	7371
Sun Aug 29 18:22:18 2021	1630228938	0	7517	7518	5799
Sun Aug 29 18:22:43 2021	1630228963	0	7518	7518	5671
Sun Aug 29 18:22:26 2021	1630228946	0	7519	7519	7337
Sun Aug 29 18:22:33 2021	1630228953	0	7522	7522	6911
Sun Aug 29 18:24:12 2021	1630229052	0	7524	7524	6550
Sun Aug 29 18:24:11 2021	1630229051	0	7526	7527	6677
Sun Aug 29 18:23:52 2021	1630229032	0	7528	7528	6529
Sun Aug 29 18:22:47 2021	1630228967	0	7529	7529	6842
Sun Aug 29 18:23:12 2021	1630228992	0	7530	7530	5435
Sun Aug 29 18:24:13 2021	1630229053	0	7533	7534	5241
Sun Aug 29 18:23:16 2021	1630228996	0	7535	7535	6874
Sun Aug 29 18:22:46 2021	1630228966	0	7537	7537	6361
Sun Aug 29 18:24:14 2021	1630229054	0	7538	7538	7387
Sun Aug 29 18:22:30 2021	1630228950	0	7540	7541	6119
Sun Aug 29 18:23:44 2021	1630229024	0	7548	7548	6178
Sun Aug 29 18:23:30 2021	1630229010	0	7549	7549	7484
Sun Aug 29 18:23:27 2021	1630229007	0	7550	7550	7380
Sun Aug 29 18:24:11 2021	1630229051	0	7557	7557	7409
Sun Aug 29 18:23:03 2021	1630228983	0	7558	7558	6662
Sun Aug 29 18:22:55 2021	1630228975	0	7561	7561	7370
Sun Aug 29 18:23:41 2021	1630229021	0	7569	7569	3666
Sun Aug 29 18:23:28 2021	1630229008	0	7572	7572	6851
Sun Aug 29 18:24:14 2021	1630229054	0	7578	7578	6802
Sun Aug 29 18:23:53 2021	1630229033	0	7578	7578	7386
Sun Aug 29 18:23:36 2021	1630229016	0	7581	7582	6088
Sun Aug 29 18:22:19 2021	1630228939	0	7587	7587	7495
Sun Aug 29 18:24:14 2021	1630229054	0	7597	7597	5742
Sun Aug 29 18:23:56 2021	1630229036	0	7597	7598	6445
Sun Aug 29 18:23:29 2021	1630229009	0	7603	7603	7486
Sun Aug 29 18:22:34 2021	1630228954	0	7636	7636	7176
Sun Aug 29 18:22:10 2021	1630228930	2	7645	7647	2947
Sun Aug 29 18:22:10 2021	1630228930	2	7645	7647	3504
Sun Aug 29 18:22:19 2021	1630228939	0	7648	7648	7488
Sun Aug 29 18:22:33 2021	1630228953	0	7649	7649	7094
Sun Aug 29 18:22:25 2021	1630228945	0	7651	7651	7338
Sun Aug 29 18:23:00 2021	1630228980	0	7651	7651	7145
Sun Aug 29 18:22:22 2021	1630228942	0	7652	7652	6415
Sun Aug 29 18:23:12 2021	1630228992	0	7655	7655	5699
Sun Aug 29 18:23:34 2021	1630229014	0	7665	7665	7126
Sun Aug 29 18:23:16 2021	1630228996	0	7665	7665	6991
Sun Aug 29 18:22:25 2021	1630228945	0	7668	7668	7152
Sun Aug 29 18:22:14 2021	1630228934	0	7688	7688	5935
Sun Aug 29 18:23:00 2021	1630228980	0	7691	7692	7119
Sun Aug 29 18:23:32 2021	1630229012	0	7698	7698	6528
Sun Aug 29 18:22:33 2021	1630228953	0	7706	7706	6448
Sun Aug 29 18:22:33 2021	1630228953	0	7707	7707	7077
Sun Aug 29 18:22:26 2021	1630228946	0	7715	7715	3863
Sun Aug 29 18:23:50 2021	1630229030	0	7727	7727	7648
Sun Aug 29 18:23:02 2021	1630228982	0	7727	7727	6217
Sun Aug 29 18:23:32 2021	1630229012	0	7728	7728	6575
Sun Aug 29 18:22:20 2021	1630228940	0	7730	7730	7078
Sun Aug 29 18:22:33 2021	1630228953	0	7730	7731	7178
Sun Aug 29 18:24:13 2021	1630229053	0	7737	7737	7088
Sun Aug 29 18:23:56 2021	1630229036	0	7744	7744	6165
Sun Aug 29 18:24:05 2021	1630229045	0	7746	7747	6366
Sun Aug 29 18:22:33 2021	1630228953	0	7754	7754	6804
Sun Aug 29 18:22:33 2021	1630228953	0	7755	7756	5909
Sun Aug 29 18:23:49 2021	1630229029	0	7756	7756	6256
Sun Aug 29 18:22:17 2021	1630228937	0	7758	7758	6992
Sun Aug 29 18:22:33 2021	1630228953	1	7758	7758	7412
Sun Aug 29 18:23:43 2021	1630229023	0	7764	7764	6242
Sun Aug 29 18:22:28 2021	1630228948	0	7767	7767	6646
Sun Aug 29 18:22:53 2021	1630228973	0	7769	7769	7545
Sun Aug 29 18:23:11 2021	1630228991	0	7772	7772	5740
Sun Aug 29 18:22:52 2021	1630228972	0	7775	7775	7374
Sun Aug 29 18:23:39 2021	1630229019	0	7775	7775	7146
Sun Aug 29 18:22:36 2021	1630228956	0	7776	7776	6815
Sun Aug 29 18:23:31 2021	1630229011	0	7797	7797	5854
Sun Aug 29 18:23:12 2021	1630228992	0	7800	7800	7718
Sun Aug 29 18:23:00 2021	1630228980	0	7814	7814	7350
Sun Aug 29 18:22:33 2021	1630228953	0	7817	7817	6510
Sun Aug 29 18:23:35 2021	1630229015	0	7817	7817	4815
Sun Aug 29 18:23:19 2021	1630228999	0	7820	7820	6955
Sun Aug 29 18:23:15 2021	1630228995	0	7821	7821	6384
Sun Aug 29 18:22:20 2021	1630228940	1	7823	7824	7745
Sun Aug 29 18:23:38 2021	1630229018	0	7827	7827	6682
Sun Aug 29 18:22:25 2021	1630228945	0	7828	7829	5353
Sun Aug 29 18:23:07 2021	1630228987	0	7840	7841	6901
Sun Aug 29 18:23:52 2021	1630229032	0	7841	7841	6301
Sun Aug 29 18:22:50 2021	1630228970	0	7842	7842	7773
Sun Aug 29 18:24:13 2021	1630229053	0	7846	7846	7193
Sun Aug 29 18:23:49 2021	1630229029	0	7850	7850	7798
Sun Aug 29 18:22:44 2021	1630228964	0	7853	7853	7293
Sun Aug 29 18:23:56 2021	1630229036	0	7855	7855	6694
Sun Aug 29 18:23:54 2021	1630229034	0	7862	7862	7009
Sun Aug 29 18:22:44 2021	1630228964	0	7863	7863	5707
Sun Aug 29 18:23:17 2021	1630228997	0	7864	7865	6139
Sun Aug 29 18:23:07 2021	1630228987	0	7869	7869	6441
Sun Aug 29 18:22:57 2021	1630228977	0	7870	7870	7736
Sun Aug 29 18:23:37 2021	1630229017	0	7874	7874	6929
Sun Aug 29 18:23:40 2021	1630229020	0	7878	7878	6821
Sun Aug 29 18:22:25 2021	1630228945	0	7887	7887	7563
Sun Aug 29 18:23:58 2021	1630229038	0	7889	7889	6785
Sun Aug 29 18:23:50 2021	1630229030	0	7890	7890	6248
Sun Aug 29 18:22:28 2021	1630228948	0	7892	7893	6843
Sun Aug 29 18:22:59 2021	1630228979	1	7893	7894	6967
Sun Aug 29 18:24:12 2021	1630229052	0	7896	7896	6280
Sun Aug 29 18:23:43 2021	1630229023	0	7911	7911	6457
Sun Aug 29 18:23:42 2021	1630229022	0	7930	7930	6552
Sun Aug 29 18:22:21 2021	1630228941	0	7931	7931	6940
Sun Aug 29 18:23:47 2021	1630229027	0	7935	7935	6333
Sun Aug 29 18:22:44 2021	1630228964	0	7940	7940	6260
Sun Aug 29 18:23:37 2021	1630229017	0	7943	7943	6194
Sun Aug 29 18:23:01 2021	1630228981	0	7944	7944	6901
Sun Aug 29 18:23:51 2021	1630229031	0	7949	7949	6769
Sun Aug 29 18:22:25 2021	1630228945	0	7952	7953	5346
Sun Aug 29 18:23:56 2021	1630229036	0	7958	7959	7111
Sun Aug 29 18:23:42 2021	1630229022	0	7971	7971	6987
Sun Aug 29 18:22:41 2021	1630228961	0	7976	7977	6504
Sun Aug 29 18:22:10 2021	1630228930	2	7976	7979	7246
Sun Aug 29 18:24:04 2021	1630229044	0	7982	7982	7939
Sun Aug 29 18:23:49 2021	1630229029	0	7986	7986	7888
Sun Aug 29 18:22:46 2021	1630228966	0	7988	7988	6116
Sun Aug 29 18:22:46 2021	1630228966	0	7992	7992	6677
Sun Aug 29 18:23:47 2021	1630229027	0	8001	8001	7952
Sun Aug 29 18:23:52 2021	1630229032	0	8004	8004	6801
Sun Aug 29 18:22:12 2021	1630228932	1	8012	8013	6089
Sun Aug 29 18:24:13 2021	1630229053	0	8016	8016	7926
Sun Aug 29 18:23:05 2021	1630228985	0	8022	8022	7352
Sun Aug 29 18:23:07 2021	1630228987	0	8034	8034	7908
Sun Aug 29 18:22:25 2021	1630228945	0	8043	8044	7742
Sun Aug 29 18:22:31 2021	1630228951	0	8046	8046	6990
Sun Aug 29 18:23:40 2021	1630229020	1	8045	8046	7754
Sun Aug 29 18:22:22 2021	1630228942	0	8056	8056	7989
Sun Aug 29 18:22:25 2021	1630228945	0	8058	8058	7466
Sun Aug 29 18:22:45 2021	1630228965	0	8074	8074	7476
Sun Aug 29 18:22:25 2021	1630228945	0	8075	8075	5451
Sun Aug 29 18:24:16 2021	1630229056	0	8080	8080	7466
Sun Aug 29 18:22:18 2021	1630228938	0	8082	8082	7365
Sun Aug 29 18:22:17 2021	1630228937	0	8084	8084	7262
Sun Aug 29 18:22:46 2021	1630228966	0	8087	8087	7201
Sun Aug 29 18:23:55 2021	1630229035	0	8094	8094	7409
Sun Aug 29 18:22:42 2021	1630228962	0	8094	8094	6652
Sun Aug 29 18:22:58 2021	1630228978	0	8103	8103	7821
Sun Aug 29 18:23:00 2021	1630228980	0	8105	8106	7995
